AssignmentId,WorkerId,HITId,AcceptTime,SubmitTime,ApprovalTime,Answer.company,Answer.revenue
3E4GGUZ1T94OORCFWCYSW0T9R442K0,A32TXHFPWQ4ASM,3ZG552ORAMH0II8Y5D7X9Q96WP5V21,Sat Oct 11 04:34:51 GMT 2014,Sun Oct 12 18:03:22 GMT 2014,2014/10/12 19:07:14 +0000,First Solar,3370
3I02618YA1JYJUIXSOD6Y0A045UPU7,A32TXHFPWQ4ASM,3E6L1VR4XWZZ4M59S0EWHHNWO0JF6E,Wed Oct 08 01:55:36 GMT 2014,Sun Oct 12 18:02:23 GMT 2014,2014/10/12 19:07:14 +0000,First Solar,3370
3FPRZHYEPZKRPK2AZGQ4HJ9IDAF3VQ,A34L2B2B311M3V,3TC2K6WK9GF276CLXKWNHCPYLR4829,Sun Oct 12 03:26:02 GMT 2014,Tue Oct 07 21:00:35 GMT 2014,2014/10/07 22:02:16 +0000,First Solar,3370
3VFJCI1K40C0QPXHLBSEZG9OWF2GRP,A32TXHFPWQ4ASM,391FPZIE4CZ4KTMGJ80Z08DP71EHUG,Sun Oct 12 18:14:01 GMT 2014,Sun Oct 12 18:02:35 GMT 2014,2014/10/12 19:07:14 +0000,First Solar,3370
35GMH2SV3FUZ9Y9ANOLM5IJ78BIOEK,AYZPLBXUD5JDE,3GONHBMNHVB7Y6H1GSFK9500Q5SMZJ,Sat Oct 11 01:34:39 GMT 2014,Sat Oct 11 17:59:34 GMT 2014,2014/10/11 19:02:15 +0000,First Solar,3370
3OONKJ5DKDW12VXQDXJW4ADM59VBON,A34L2B2B311M3V,3SZYX62S5GDQ6PQP5Y6F1JWFUHP57K,Thu Oct 09 08:46:00 GMT 2014,Tue Oct 07 21:00:48 GMT 2014,2014/10/07 22:02:16 +0000,First Solar,3370
3GA6AFUKOP1M7J7QUR902II95V4H3E,A34L2B2B311M3V,3RWB1RTQDJ0YZDDRZI7ZDPXRW1VP8C,Wed Oct 08 02:36:06 GMT 2014,Tue Oct 07 21:01:21 GMT 2014,2014/10/07 22:02:17 +0000,First Solar,3370
3K772S5NP9OPHHNNJBQWL9M6WKUEH2,A34L2B2B311M3V,3ZFRE2BDQ9RISIG5UZHTKMGYX9CXZE,Sun Oct 12 18:07:49 GMT 2014,Tue Oct 07 21:01:08 GMT 2014,2014/10/07 22:02:16 +0000,First Solar,3370
35GCEFQ6I618Y47K0DF72PME1MJZ3M,AIC9E477GUGA,3GITHABACYYNADZP3ML6Z9FTAM32NR,Wed Oct 08 18:28:47 GMT 2014,Wed Oct 08 08:04:05 GMT 2014,2014/10/08 09:07:15 +0000,First Solar,3370
3FFJ6VRIL21QMMJDHM920WLH22W0I4,A32TXHFPWQ4ASM,3YGE63DIN8A61X5PG08FC4Z560O0WX,Wed Oct 08 20:21:47 GMT 2014,Sun Oct 12 18:03:34 GMT 2014,2014/10/12 19:07:14 +0000,First Solar,3370
3OS46CRSLGCQM3PSIIO2OML2N1H6VZ,A34L2B2B311M3V,3UXQ63NLAAZRAQW0A2Y2NAE8ZXHBL1,Thu Oct 09 19:28:39 GMT 2014,Tue Oct 07 20:59:58 GMT 2014,2014/10/07 22:02:16 +0000,First Solar,3370
3A1COHJ8NK888GDW684WTZQKLN6H8S,AFKM3UZTWIGDB,3DW3BNF1GHVB4XANLUGYJHM9IPY8VI,Thu Oct 09 01:41:01 GMT 2014,Mon Oct 13 05:10:48 GMT 2014,2014/10/13 06:12:15 +0000,First Solar,3370
37XITHEISXMN9DHCJPWV9PO9YHYRC2,A27DSEF6TFN73M,3IWA71V4TITG48WUSUKINON3S5EX6M,Sun Oct 12 16:55:50 GMT 2014,Wed Oct 08 02:33:44 GMT 2014,2014/10/08 03:37:14 +0000,First Solar,3370
3QY5DC2MXSXMSHT3ELH1M6WW2TVFU6,A27DSEF6TFN73M,3E6L1VR4XWZZ4M59S0EWHHNWO0K6F6,Sun Oct 12 18:11:10 GMT 2014,Wed Oct 08 02:34:36 GMT 2014,2014/10/08 03:37:14 +0000,First Solar,3370
3JJVG1YBECAFULR88INXV4DVOEA5BW,A27DSEF6TFN73M,3TTPFEFXCTXJIIWFNQ2WK2Z94FX6H4,Wed Oct 08 20:22:38 GMT 2014,Wed Oct 08 02:35:05 GMT 2014,2014/10/08 03:37:14 +0000,First Solar,3370
3R9WASFE20T3EGNDK8G93YBB4C8FZV,A7EDFCL330FUL,3IKDQS3DQED8UUG03ZXK6ESY0EMIC0,Wed Oct 08 01:54:57 GMT 2014,Wed Oct 08 18:30:56 GMT 2014,2014/10/08 19:32:16 +0000,First Solar,3370
31IBVUNM9TCM5WI3JBR6ISYFG02FVT,A2KDVHF0E0EINH,3IHWR4LC7DQ6IRQNMNHF4SWFAN1I8U,Wed Oct 08 20:32:18 GMT 2014,Wed Oct 08 02:04:01 GMT 2014,2014/10/08 03:07:18 +0000,First Solar,3370
31N2WW6R9S32TNGKZ1L0ZX6WPKJ3F2,A1RGS2DC6IQM6J,38O9DZ0A620F3STX45ZPXYT7FWE26H,Fri Oct 10 13:34:18 GMT 2014,Fri Oct 10 13:29:51 GMT 2014,2014/10/10 14:33:00 +0000,First Solar,3370
3IQ1VMJRYUXTCYOS5U0IC9YRSVGA9B,A3FAH5S2RGZ5AK,39O6Z4JLX2A1JYBVT2SQZG329Y6XVE,Wed Oct 08 02:33:01 GMT 2014,Thu Oct 09 19:57:15 GMT 2014,2014/10/09 21:02:17 +0000,First Solar,3370
3A4NIXBJ77CPF1YQRUTDQ9KMM7MLM5,A1ZR0Q2OUOLW51,3D1UCPY6GGMRSO841KAS0MUQR5483K,Sat Oct 11 01:46:00 GMT 2014,Fri Oct 10 14:15:03 GMT 2014,2014/10/10 15:17:51 +0000,First Solar,3370
3QAVNHZ3ENHOD0P1UR38HIPMSRTLAJ,A1RGS2DC6IQM6J,31D0ZWOD0AC9UK2MFVCNUF2EEHKA0V,Mon Oct 13 12:22:16 GMT 2014,Sat Oct 11 04:35:49 GMT 2014,2014/10/11 05:37:14 +0000,First Solar,3370
33CID571056OTFQGLCOYUABGMCP3LJ,A1U3PULHJJGGCC,3S37Y8CWI8DN0LNQZ1VHO7PINC34WG,Fri Oct 10 14:15:33 GMT 2014,Wed Oct 08 00:11:26 GMT 2014,2014/10/08 01:12:21 +0000,First Solar,3370
33C7UALJVMBX45SI4J1B1CAD4V881C,A1RGS2DC6IQM6J,3RWSQDNYL9ZVNFYKTTH0BN09HZMFFH,Wed Oct 08 01:43:47 GMT 2014,Fri Oct 10 05:47:49 GMT 2014,2014/10/10 06:52:15 +0000,First Solar,3370
3O6CYIULEEEO33FY4AR1QUIWXZRUWV,APU0XUISYU6GI,3ZUE82NE0AEM80OXLFBU1VJNUV9F80,Sun Oct 12 03:37:49 GMT 2014,Thu Oct 09 19:34:52 GMT 2014,2014/10/09 20:37:14 +0000,First Sunergy LLC,410
35GCEFQ6I618Y47K0DF72PME1LG3ZL,A1U7AAKEZ4YXZD,309D674SHZYY7M2UXP53KROL5O2CBL,Wed Oct 08 18:29:25 GMT 2014,Tue Oct 07 19:34:37 GMT 2014,2014/10/07 20:37:14 +0000,First Sunergy LLC,410
3X65QVEQI10C6FMZE5ZZNDFASPACLY,A274EEXO989AJB,31MBOZ6PAO4AKVO6O2UXYUKQHIGCL8,Mon Oct 13 12:17:47 GMT 2014,Wed Oct 08 02:26:26 GMT 2014,2014/10/08 03:27:14 +0000,First Sunergy LLC,410
33JKGHPFYD7F311B379S31OBRYDMNR,A24RVO8YUI4LKI,3UL5XDRDNCWU63V8F3YLFJSA51V85A,Sun Oct 12 16:57:19 GMT 2014,Wed Oct 08 02:32:25 GMT 2014,2014/10/08 03:37:14 +0000,First Sunergy LLC,410
3XC1O3LBOTZTSWOA0RUPCNFEGF6LTU,A21TT0CI4QK392,3ZC62PVYDHNTNNGQTHT8N10NP9EXXH,Fri Oct 10 01:53:22 GMT 2014,Sat Oct 11 00:55:33 GMT 2014,2014/10/11 01:57:16 +0000,First Sunergy LLC,410
3U0SRXB7CEI60HE38F59P0ILXRHNRX,A2ZTBK9OT3QHW6,3VADEH0UHCAGIXS0DGD4UGXS8V3SPG,Sat Oct 11 01:39:45 GMT 2014,Sun Oct 12 10:54:01 GMT 2014,2014/10/12 11:57:14 +0000,First Sunergy LLC,410
3GNCZX450J0E4L4ZMJWFYZY6XWQAPS,A278D29BQSFW1G,306W7JMRYYBWVJCHGDPYI5S2FXGB8D,Sun Oct 12 18:10:08 GMT 2014,Wed Oct 08 02:36:24 GMT 2014,2014/10/08 03:37:15 +0000,Green Brilliance USA,2.2
3R08VXYT7D8M5S32R2YQG24CPMLW7I,A4CIBZHR8AG24,3BDORL6HKKQLNTJJTMRTK6TPNA5CRY,Sun Oct 12 23:31:22 GMT 2014,Wed Oct 08 18:39:29 GMT 2014,2014/10/08 19:42:16 +0000,Hannah Solar. LLC,1.1
32Q90QCQ1TYGJ7OVPWTTY12YO2KKE0,AMPICWU0NLCM5,3EFNPKWBMS19AZ316GXD77O887S03P,Sun Oct 12 16:46:03 GMT 2014,Wed Oct 08 20:32:34 GMT 2014,2014/10/08 21:37:15 +0000,Hanwha SolarOne,177
3U4J9857OFOUHP5RWB2UTORRFK37BB,A34L2B2B311M3V,3M7OI89LVY1S1ALZ1YOV9B2TRNS6CV,Wed Oct 08 02:01:49 GMT 2014,Wed Oct 08 02:01:13 GMT 2014,2014/10/08 03:02:16 +0000,Hanwha SolarOne,177
3P529IW9KZYJ9R6957P0VJ0DP20LFG,A34L2B2B311M3V,3QO7EE372O021NCD276Y4WD2933QB4,Wed Oct 08 06:56:29 GMT 2014,Wed Oct 08 02:03:04 GMT 2014,2014/10/08 03:07:18 +0000,Hanwha SolarOne,177
3ZPPDN2SLW9W2B54LZ248SOID7ME9C,A34L2B2B311M3V,3J9L0X0VDFZOXRT2GWR85F0Y94H9WH,Mon Oct 13 04:26:33 GMT 2014,Tue Oct 07 20:58:34 GMT 2014,2014/10/07 22:02:16 +0000,HCA Holdings Inc.,34180
3AAJC4I4FH5JJI993Y7UIW33XI7ZJY,A34L2B2B311M3V,3GL25Y68437ITBHMFARZCKKPI5UMXM,Sun Oct 12 18:12:07 GMT 2014,Tue Oct 07 20:58:20 GMT 2014,2014/10/07 22:02:16 +0000,HCA Holdings Inc.,34180
3TU5ZICBREELL9CZPYRQ2DILC4S8QT,A34L2B2B311M3V,3FDWKV9VCNFQC7NRA5GCSDLLONDMUU,Thu Oct 09 15:02:35 GMT 2014,Tue Oct 07 20:57:41 GMT 2014,2014/10/07 22:02:16 +0000,HCA Holdings Inc.,34180
3XLBSAQ9Z5PQZN872PIXF6YU6N77ZZ,A34L2B2B311M3V,3TLFH2L6Y91L5Q490I7I88LLZ4P2TS,Thu Oct 09 07:22:26 GMT 2014,Tue Oct 07 20:57:22 GMT 2014,2014/10/07 22:02:16 +0000,HCA Holdings Inc.,34180
39KFRKBFIO8XF3Q1NPXGCLBNQIDOYF,A34L2B2B311M3V,3TL87MO8CM2HN78GF4KY605TEV8FLM,Mon Oct 13 12:26:55 GMT 2014,Tue Oct 07 20:57:59 GMT 2014,2014/10/07 22:02:16 +0000,HCA Holdings Inc.,34180
3MH9DQ757XPS6HPYP5NJ4RW83ESUGT,A1R2ANI8OKY0N7,3OYHVNTV5TB09E3RT7RNEU1SHWUKOA,Tue Oct 07 20:57:25 GMT 2014,Mon Oct 13 12:26:26 GMT 2014,2014/10/13 13:27:15 +0000,HHV SOLAR TECHNOLOGIES,2.21
32M8BPYGAUZNXQUYVOY5LO8X9HFGID,A1RGS2DC6IQM6J,3DWGDA5POFHTTXQ2M97J47Z14JRV1K,Wed Oct 08 08:04:45 GMT 2014,Fri Oct 10 13:53:12 GMT 2014,2014/10/10 14:58:01 +0000,IBC Solar,1085.21
31EUONYN2WGGB9VWIEAW5M7T83KVOQ,A1EWGTU9UYS3H0,367O8HRHKGLUT46HFWLGRIMXHZ74S1,Sat Oct 11 04:33:08 GMT 2014,Thu Oct 09 14:41:00 GMT 2014,2014/10/09 15:42:14 +0000,IBISWorld,21000
3A4TN5196LVAKJ39NKK1VLM3BD1CH1,A30IMFT43HT0RC,3PZDSVZ3J5UXDREC704USOCRU0ZN48,Tue Oct 07 20:35:42 GMT 2014,Sun Oct 12 03:36:29 GMT 2014,2014/10/12 04:37:15 +0000,JA Solar Holdings,800
30LSNF239V8XIWMRW9DGJKEWZYA2IG,A1RGS2DC6IQM6J,3EHIMLB7F7C6MWF3G5ZU4GV0AAM8HR,Sun Oct 12 18:10:50 GMT 2014,Fri Oct 10 13:31:01 GMT 2014,2014/10/10 14:33:00 +0000,JA Solar Holdings,800
3SBEHTYCWOGNJHFYPUKBSOF1EBHIYL,A7EDFCL330FUL,35O6H0UNLSTJQKRR67VC491OLCP5JR,Sun Oct 12 18:08:13 GMT 2014,Thu Oct 09 08:42:12 GMT 2014,2014/10/09 09:42:14 +0000,JA Solar Holdings,800
3N1FSUEFL6DQDZLS89VTL2VHRAED47,A2E8JMFYDBLEN4,32K26U12DN1NLS6E22RE590ATGUVDA,Wed Oct 08 01:58:32 GMT 2014,Tue Oct 14 04:19:40 GMT 2014,2014/10/14 05:22:14 +0000,JA Solar Holdings,800
36DSNE9QZ6B7KEV21PWD2YWZDEMOJ3,A34L2B2B311M3V,3O71U79SRB2AXUVNL0LCDC3X3QSMSE,Wed Oct 08 01:58:14 GMT 2014,Wed Oct 08 02:04:51 GMT 2014,2014/10/08 03:07:18 +0000,JinkoSolar Holding Co. Ltd. ADS,760.88
3NS0A6KXC5L9SGJ8VSMRLJBN5Q8ZGC,A34L2B2B311M3V,3FJ2RVH25ZJ2LBVV2C21H8K95XM29S,Tue Oct 14 03:54:36 GMT 2014,Wed Oct 08 02:04:38 GMT 2014,2014/10/08 03:07:18 +0000,JinkoSolar Holding Co. Ltd. ADS,760.88
3JC6VJ2SACWABBMG24N10TTP6WN5AZ,A34L2B2B311M3V,3W3RSPVVGS466P56ATFXS06WOIMULZ,Thu Oct 09 10:05:30 GMT 2014,Wed Oct 08 02:04:24 GMT 2014,2014/10/08 03:07:18 +0000,JinkoSolar Holding Co. Ltd. ADS,760.88
3R08VXYT7D8M5S32R2YQG24CPLLW7G,A34L2B2B311M3V,3S829FDFT2EFPHB92HSWTUXV9R1XDE,Sun Oct 12 17:08:05 GMT 2014,Wed Oct 08 02:04:10 GMT 2014,2014/10/08 03:07:18 +0000,JinkoSolar Holding Co. Ltd. ADS,760.88
3U088ZLJVL68NH3I63DH1NUPH9KW0P,A1EB857G7CK9K9,36818Z1KV3Q5BC1JYIU6WD0LHT53AK,Sun Oct 12 18:11:47 GMT 2014,Thu Oct 09 18:34:55 GMT 2014,2014/10/09 19:37:14 +0000,Kyocera Corporation,14100
31IBVUNM9TCM5WI3JBR6ISYFG42VFH,A31C70Y2YFBSPZ,3XDSWAMB225LBS4JG72TFGJKRO3QCB,Mon Oct 13 12:03:44 GMT 2014,Sat Oct 11 01:43:45 GMT 2014,2014/10/11 02:47:15 +0000,Kyocera Corporation,14100
3IXQG4FA2UBYV8TKB80E7KIXAE1B99,A1RGS2DC6IQM6J,3PEG1BH7AE4GQKEIP2M18A1TAXBKB6,Wed Oct 08 00:11:01 GMT 2014,Fri Oct 10 13:32:07 GMT 2014,2014/10/10 14:33:00 +0000,Kyocera Corporation,14100
3UJ1CZ6IZI2EB78AJ49SLTNVS7WS5U,A32N824FJMSPBV,3LOJFQ4BOXS95HC23YD730PTDINKDD,Sun Oct 12 18:10:57 GMT 2014,Sun Oct 12 03:25:59 GMT 2014,2014/10/12 04:27:15 +0000,LDK Solar,1643
33IZTU6J82ENDQSKPASNDCEFL66XS9,A32N824FJMSPBV,3L60IFZKF3VZF7GWJ9T0HTOZDTCHHF,Mon Oct 13 12:24:11 GMT 2014,Sun Oct 12 03:25:31 GMT 2014,2014/10/12 04:27:15 +0000,LDK Solar,1643
3L70J4KAZHZ5FO19HA5KY5HHJJZDA5,A32TXHFPWQ4ASM,3HEM8MA6H9P45HDNLCOZZGIRQ7IPQO,Wed Oct 08 01:44:23 GMT 2014,Sun Oct 12 18:10:40 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
31QNSG6A5S6BFR7KTZIK2M1Q7JK78O,A32N824FJMSPBV,38XPGNCKHTDALWNL9RQL2564G31V4X,Tue Oct 14 04:18:07 GMT 2014,Sun Oct 12 03:26:25 GMT 2014,2014/10/12 04:27:15 +0000,LDK Solar,1643
3KOPY89HM9FIYP2GIRCLEVYOIT53JE,A32TXHFPWQ4ASM,3XDJY5RK5SYA8HYL41GG6J4L2WS4UH,Sun Oct 12 18:11:00 GMT 2014,Sun Oct 12 18:10:17 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
3MMN5BL1W0H8ZX81LOPDUNQ5MN03MI,A32TXHFPWQ4ASM,32TMVRKDGNBCAKR81YFBARMW550845,Wed Oct 08 01:55:53 GMT 2014,Sun Oct 12 18:11:00 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
3HOSI13XH013DV4L1KWMO6PN4MWDD7,A32TXHFPWQ4ASM,3Z33IC0JC0ZBI2TXQMMCJDHK2VF9V7,Thu Oct 09 01:38:00 GMT 2014,Sun Oct 12 18:11:09 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
3J2UYBXQQMPAT2OCFL0D3TVCTB0069,A32TXHFPWQ4ASM,3TKSOBLOHLTFXHAOJP9897I3N31BBC,Sun Oct 12 18:06:11 GMT 2014,Sun Oct 12 18:10:07 GMT 2014,2014/10/12 19:12:15 +0000,LDK Solar,1643
30JNVC0ORAXEEKDSS2LWFQBKFS2HQB,A32N824FJMSPBV,39KMGHJ4RZNDT744NTFU59Q15V800U,Wed Oct 08 17:18:59 GMT 2014,Sun Oct 12 03:27:31 GMT 2014,2014/10/12 04:32:15 +0000,LDK Solar,1643
31T4R4OBOTTDRUXXABYP48X9XA5C7Z,A32N824FJMSPBV,379OL9DBSSRSMWO2VX9WQCLEKCH9YG,Thu Oct 09 18:34:41 GMT 2014,Sun Oct 12 03:28:30 GMT 2014,2014/10/12 04:32:15 +0000,LDK Solar,1643
3UJ1CZ6IZI2EB78AJ49SLTNVS885SL,A32TXHFPWQ4ASM,3N7PQ0KLI5281PIVENWSSWQC2833EF,Tue Oct 14 08:14:52 GMT 2014,Sun Oct 12 18:10:49 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
3R9WASFE20T3EGNDK8G93YBB4HMFZJ,A32TXHFPWQ4ASM,33EEIIWHK7KHA1AJ7OXY5879CVJVQF,Tue Oct 07 20:34:42 GMT 2014,Sun Oct 12 18:10:27 GMT 2014,2014/10/12 19:12:16 +0000,LDK Solar,1643
35LDD5557BHEVVG86UHCB977X5WMKE,A3VOLG6610JSOP,3VLL1PIENQ1VY92DT8UX19P5L56OZZ,Wed Oct 08 02:26:56 GMT 2014,Thu Oct 09 13:14:17 GMT 2014,2014/10/09 14:17:14 +0000,LDK Solar,1643
3VFJCI1K40C0QPXHLBSEZG9OWDYRGS,A1RGS2DC6IQM6J,38VTL6WC4AQ9L9MQS7WFEWGCYGYY5E,Sun Oct 12 18:07:36 GMT 2014,Fri Oct 10 13:54:36 GMT 2014,2014/10/10 14:58:01 +0000,LDK Solar,1643
3Z3ZLGNNSJ7ZKC6TDHWUBWAAWPXQ3U,A24TNGXYOOVY77,35F6NGNVM8WSRR1F6UOD4Z2TAKB7TD,Wed Oct 08 01:49:00 GMT 2014,Mon Oct 13 23:05:40 GMT 2014,2014/10/14 00:07:15 +0000,Leto Solar,180
3ERET4BTVNMZOBXEHLD76N1NXAZ9KK,A1R2ANI8OKY0N7,3J06WJ78HNX9F960TNR8BV6HTNYVV9,Wed Oct 08 18:37:59 GMT 2014,Mon Oct 13 12:26:54 GMT 2014,2014/10/13 13:27:15 +0000,MAHARISHI SOLAR TECHNOLOGY,1.2
3C6FJU71TR6SS8AYJB9PBR3C89LUYS,A1XJNSIORSVEYG,3M4KL7H8KV08E7B1L1ZBSFJ2NQ1615,Sat Oct 11 04:15:33 GMT 2014,Sun Oct 12 03:23:26 GMT 2014,2014/10/12 04:27:15 +0000,Meridian Solar,10
3DEL4X4EL7YK9C4TOGKCVY2G2SYYXM,A1R2ANI8OKY0N7,3MA5N0ATTCO8ENCTKTIXVOEEKYTKWM,Wed Oct 08 02:04:11 GMT 2014,Mon Oct 13 12:25:56 GMT 2014,2014/10/13 13:27:15 +0000,MITRAMAX,2.5
3IJXV6UZ1YWEMG3CBZSHKSM4BQQRIK,A1RGS2DC6IQM6J,3VO4XFFP15ZFZB9NPQUIZUR6QDCQ7I,Sun Oct 12 18:11:57 GMT 2014,Fri Oct 10 13:57:36 GMT 2014,2014/10/10 15:02:50 +0000,Mitsubishi Electric Corporation,33090
3TAYZSBPLMLMCAPN1L7UNMKJ8WC2S8,A1RGS2DC6IQM6J,33KGGVH24UULXMVXMO81SSWMKUYX1O,Wed Oct 08 18:37:12 GMT 2014,Fri Oct 10 13:33:31 GMT 2014,2014/10/10 14:37:56 +0000,Mitsubishi Electric Corporation,33090
3TUI152ZZC03A9SEQDIBN3VDY431QV,A1R2ANI8OKY0N7,3OB6JN3A9Q2YWFVA6BL7N2Y1HO9MRQ,Thu Oct 09 01:39:57 GMT 2014,Mon Oct 13 12:22:15 GMT 2014,2014/10/13 13:27:14 +0000,MOSER BEAR SOLAR LTD,11
3X4JMASXCNMGZE57BCHLE9H47A6B0W,A1RGS2DC6IQM6J,3EAWOID6MTATM85KQQ3JQ2GRZRLV0H,Tue Oct 14 02:37:47 GMT 2014,Fri Oct 10 13:34:17 GMT 2014,2014/10/10 14:37:56 +0000,Motech Solar,1140
37FMASSAYD4R69MNF26RKDH0T4FBIJ,A31C70Y2YFBSPZ,34YWR3PJ28NLQXAFQ541ENDCF2SX0L,Wed Oct 08 00:13:22 GMT 2014,Sat Oct 11 01:45:11 GMT 2014,2014/10/11 02:47:15 +0000,Motech Solar,1140
3O6CYIULEEEO33FY4AR1QUIWXY2WU6,A7EDFCL330FUL,3J94SKDEKI26NYRZWB911B6BGSS5DD,Thu Oct 09 21:14:20 GMT 2014,Thu Oct 09 07:03:09 GMT 2014,2014/10/09 08:07:14 +0000,Motech Solar,1140
3Q5ZZ9ZEVPSWSNT1563N42NUGCX58D,A1RGS2DC6IQM6J,39TX062QX11H7P9C9SMKGLBJIECX3G,Mon Oct 13 12:35:49 GMT 2014,Fri Oct 10 13:58:31 GMT 2014,2014/10/10 15:02:50 +0000,Nanosolar,3.1
3KYQYYSHYWKUHSVARTA2Z01M8U6DOV,A3P7M9666KJCP,3ZFRE2BDQ9RISIG5UZHTKMGYX9BZXF,Sun Oct 12 03:18:56 GMT 2014,Tue Oct 07 20:35:05 GMT 2014,2014/10/07 21:37:14 +0000,Nanosolar,3.1
3RKNTXVS3NBSFSIGOZ4RV1NB61S4AV,A7EDFCL330FUL,3YO4AH2FPDX1H0934R99KFHJIZ70QT,Sun Oct 12 18:08:36 GMT 2014,Wed Oct 08 18:12:26 GMT 2014,2014/10/08 19:17:15 +0000,Nanosolar,3.1
3WS1NTTKEZP6CVHNGE3HXZ8PM7F0FI,A1RGS2DC6IQM6J,35YHTYFL1GGKJCKAT8M4T93V5TAVFL,Tue Oct 14 04:12:21 GMT 2014,Fri Oct 10 05:52:37 GMT 2014,2014/10/10 06:57:15 +0000,Nanosolar,3.1
3HWRJOOET6FE7Q13U52VPNT850VESH,A1XJNSIORSVEYG,3PCPFX4U403SE4OT79SUNM4NO1VFQB,Sun Oct 12 18:09:43 GMT 2014,Sun Oct 12 03:28:32 GMT 2014,2014/10/12 04:32:15 +0000,Nanosolar,3.1
31IBVUNM9TCM5WI3JBR6ISYFG4BVFQ,A1RGS2DC6IQM6J,3ZURAPD28804X04CMU2FMLWFGP3F1G,Wed Oct 08 02:36:29 GMT 2014,Fri Oct 10 13:35:09 GMT 2014,2014/10/10 14:37:56 +0000,Neo Solar Power,420
3FTF2T8WLSVQJBRV6ZWAUYVIKEL9WN,A2FW38LJSYFN9X,3DZKABX2ZIIDG00026W3L3IS8GIVCA,Sun Oct 12 18:06:00 GMT 2014,Thu Oct 09 21:15:27 GMT 2014,2014/10/09 22:17:19 +0000,Neo Solar Power,420
39ASUFLU6YKM37N2OF8IOVA0KBCEXW,AIC9E477GUGA,3TUOHPJXYHAEYNB0JCXMLIMGG77WXM,Sun Oct 12 18:06:23 GMT 2014,Wed Oct 08 08:00:03 GMT 2014,2014/10/08 09:02:14 +0000,Neo Solar Power,420
3Z3ZLGNNSJ7ZKC6TDHWUBWAAWJHQ32,AULQ3PRS1JKAR,36KM3FWE3RPRBI4O8S03KO0OD9E07U,Thu Oct 09 15:01:42 GMT 2014,Wed Oct 08 17:48:40 GMT 2014,2014/10/08 18:52:15 +0000,Nusun Solar,54
3KIBXJ1WD672VY1KJAWP3DWCS4YKOC,AXVT3C4R8NPXC,3T6EIBTM9L15VX047X9GJLERN3WAAM,Sun Oct 12 18:13:37 GMT 2014,Wed Oct 08 06:29:11 GMT 2014,2014/10/08 07:32:19 +0000,Omco Solar,294
345LHZDEDY5RC5DAUQGZLX7ZZ7Y3U1,A1RGS2DC6IQM6J,324N5FAHSXOVZYCOUJD19MV0DPRVKN,Fri Oct 10 09:00:57 GMT 2014,Fri Oct 10 13:38:09 GMT 2014,2014/10/10 14:43:00 +0000,Panasonic Corporation,75800
3SNLUL3WO508S93Z0WKZHJ1GZS4ULJ,A2EVNM2XWOZFPL,3QHITW7OYOMXID7LWT629LTWRLIQA9,Fri Oct 10 05:47:13 GMT 2014,Fri Oct 10 05:40:59 GMT 2014,2014/10/10 06:42:14 +0000,Perseid Solar,20
3I0BTBYZAYYCCMYIL4V5MKF5SFX0Y1,A3P7M9666KJCP,306W7JMRYYBWVJCHGDPYI5S2FXH8BB,Sun Oct 12 17:52:09 GMT 2014,Tue Oct 07 20:56:46 GMT 2014,2014/10/07 21:57:14 +0000,Phoenix Solar AG,68.4
39OWYR0EPL439QD8OMEQPR29YN2YFV,A1R2ANI8OKY0N7,3KLL7H3EGDE4X8BGOYA4WUF8L8NHV5,Thu Oct 09 07:31:07 GMT 2014,Mon Oct 13 12:21:00 GMT 2014,2014/10/13 13:22:15 +0000,PHOTON ENERGY SYSTEMS LTD,13
3NGMS9VZTMVX9ZWDJWM206VTSAOFFN,A1RGS2DC6IQM6J,3FBEFUUYRKI48VO1HKS43GC5RK6A6W,Fri Oct 10 13:25:29 GMT 2014,Fri Oct 10 13:59:48 GMT 2014,2014/10/10 15:02:50 +0000,PowerFilm. Inc.,10.33
3HYA4D452SWD85K1V17VGN14J88F2W,A1R2ANI8OKY0N7,3U18MJKL1UZ08VRR0FACBMOFMDGCNA,Sun Oct 12 17:53:51 GMT 2014,Mon Oct 13 12:23:17 GMT 2014,2014/10/13 13:27:14 +0000,PREMIER SOLAR SYSTEMS PVT LTD,8
3GFK2QRXXAU7IOPJ39JTIIQGYGQW53,A4CIBZHR8AG24,3O4VWC1GEWJGC54NSO7JPC347GZ3J0,Sat Oct 11 00:55:03 GMT 2014,Wed Oct 08 18:37:26 GMT 2014,2014/10/08 19:42:16 +0000,Radiance Solar,290
3XM0HYN6NLCHUYLB2OY1UIOXIGOPEC,A1XJNSIORSVEYG,39AYGO6AFFXBSEIQQOX9PMW5QR5N6T,Sun Oct 12 16:50:30 GMT 2014,Sun Oct 12 03:18:51 GMT 2014,2014/10/12 04:22:15 +0000,REC Solar,175.4
37Z929RLGALGW9J0K0RQO9T985WSTP,A3P7M9666KJCP,3CMIQF80GN3WVBVI6GPQTGRAV2SQ6J,Thu Oct 09 01:39:00 GMT 2014,Tue Oct 07 20:55:19 GMT 2014,2014/10/07 21:57:14 +0000,REC Solar,175.4
